rowid,rowid2,hour.range,urban,Weekday.Non-Rain.Construction,Weekday.Non-Rain.Non-Construction,Weekday.Rain.Construction,Weekday.Rain.Non-Construction,Weekend.Non-Rain.Construction,Weekend.Non-Rain.Non-Construction,Weekend.Rain.Construction,Weekend.Rain.Non-Construction
69,6292,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6293,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6294,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6295,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6296,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6297,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6298,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6299,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6300,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6301,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6302,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6303,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6304,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6305,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6306,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6307,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6308,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6309,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6310,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6311,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6312,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6313,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6314,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6315,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6316,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6317,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6318,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6319,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6320,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6321,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6322,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6323,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6324,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6325,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6326,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6327,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6328,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6329,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6330,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6331,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6332,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6333,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6334,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6335,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6336,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6337,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6338,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6339,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6340,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6341,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6342,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6343,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6344,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6345,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6346,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6347,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6348,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6349,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6350,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6351,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6352,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6353,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6354,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6355,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6356,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6357,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6358,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6359,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6360,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6361,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6362,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
69,6363,Morning Rush,Rural,NA,NA,NA,NA,NA,NA,NA,NA
70,5758,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5759,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5760,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5761,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5762,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5763,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5764,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5765,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5766,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5767,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5768,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5769,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5770,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5771,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5772,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5773,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5774,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5775,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5776,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5777,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5778,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5779,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5780,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5781,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5782,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5783,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5784,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5785,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5786,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5787,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5788,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5789,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5790,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5791,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5792,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5793,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5794,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5795,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5796,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5797,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5798,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5799,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5800,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5801,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5802,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5803,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5804,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5805,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5806,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5807,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5808,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5809,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5810,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5811,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5812,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5813,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5814,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5815,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5816,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5817,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5818,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5819,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5820,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5821,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5822,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5823,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5824,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5825,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5826,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5827,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5828,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5829,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5830,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5831,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5832,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5833,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5834,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5835,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5836,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5837,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5838,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5839,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5840,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5841,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5842,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5843,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5844,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5845,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5846,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5847,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5848,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5849,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5850,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5851,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5852,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5853,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5854,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5855,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5856,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5857,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
70,5858,Morning Rush,Indianapolis,NA,NA,NA,NA,NA,NA,NA,NA
71,5859,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5860,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5861,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5862,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5863,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5864,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5865,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5866,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5867,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5868,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5869,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5870,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5871,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5872,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5873,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5874,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5875,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5876,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5877,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5878,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5879,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5880,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5881,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5882,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5883,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5884,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5885,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5886,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5887,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5888,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5889,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5890,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5891,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5892,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5893,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5894,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5895,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5896,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5897,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5898,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5899,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5900,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5901,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5902,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5903,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5904,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5905,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5906,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5907,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5908,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5909,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5910,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5911,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5912,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5913,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5914,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5915,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5916,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5917,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5918,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5919,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5920,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5921,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5922,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5923,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5924,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5925,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5926,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5927,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5928,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5929,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5930,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5931,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5932,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5933,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5934,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5935,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5936,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5937,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5938,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5939,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5940,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5941,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5942,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5943,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5944,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5945,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5946,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5947,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5948,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5949,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5950,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5951,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5952,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5953,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5954,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5955,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5956,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5957,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5958,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
71,5959,Morning Rush,Louisville,NA,NA,NA,NA,NA,NA,NA,NA
72,5960,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5961,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5962,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5963,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5964,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5965,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5966,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5967,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5968,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5969,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5970,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5971,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5972,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5973,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5974,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5975,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5976,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5977,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5978,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5979,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5980,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5981,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5982,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5983,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5984,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5985,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5986,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5987,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5988,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5989,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5990,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5991,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5992,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5993,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5994,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5995,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5996,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5997,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5998,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,5999,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,6000,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,6001,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,6002,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,6003,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,6004,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,6005,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,6006,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,6007,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,6008,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,6009,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,6010,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,6011,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,6012,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,6013,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,6014,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
72,6015,Morning Rush,Northern Indiana,NA,NA,NA,NA,NA,NA,NA,NA
